draft_id,player_name,draft_season,round_number,round_pick,overall_pick,team_id,team_city,team_name,team_abbreviation,organization,organization_type,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint
1629004,Svi Mykhailiuk,2018,2,17,47,1610612747,Los Angeles,Lakers,LAL,Kansas,[College/University],SG-SF,78.5,6' 6.5'',79.5,6' 7.5'',219.6,77.0,6' 5'',100.0,8' 4'',11.4,8.0,9.25,27.0,33.0,12.4,3.25,3.53
1628966,Keita Bates-Diop,2018,2,18,48,1610612750,Minnesota,Timberwolves,MIN,Ohio State,[College/University],SG-SF,79.25,6' 7.25'',80.5,6' 8.5'',223.8,87.25,7' 3.25'',106.5,8' 10.5'',5.35,9.0,8.5,30.5,35.0,11.2,3.28,3.17
1629002,Chimezie Metu,2018,2,19,49,1610612749,Milwaukee,Bucks,MIL,Southern California,[College/University],PF-C,80.5,6' 8.5'',81.5,6' 9.5'',219.6,84.5,7' 0.5'',108.0,9' 0'',5.05,9.0,9.25,29.5,36.0,11.89,3.25,3.33
1628993,Alize Johnson,2018,2,20,50,1610612754,Indiana,Pacers,IND,Missouri State,[College/University],PF,79.25,6' 7.25'',80.0,6' 8'',216.6,80.75,6' 8.75'',103.0,8' 7'',8.1,8.5,9.75,25.0,31.0,11.83,3.28,3.38
1628974,Tony Carr,2018,2,21,51,1610612740,New Orleans,Pelicans,NOP,Penn State,[College/University],PG,75.0,6' 3'',76.5,6' 4.5'',198.8,80.25,6' 8.25'',100.0,8' 4'',6.5,8.5,9.75,25.0,31.5,11.89,3.4,3.17
1628985,Devon Hall,2018,2,23,53,1610612760,Oklahoma City,Thunder,OKC,Virginia,[College/University],SG,76.25,6' 4.25'',78.0,6' 6'',206.4,79.75,6' 7.75'',102.0,8' 6'',8.45,8.5,10.0,25.0,31.0,10.95,3.16,3.27
1629003,Shake Milton,2018,2,24,54,1610612742,Dallas,Mavericks,DAL,Southern Methodist,[College/University],SG-PG,76.5,6' 4.5'',77.5,6' 5.5'',207.2,84.75,7' 0.75'',99.5,8' 3.5'',6.8,8.75,9.5,30.0,33.0,11.07,3.19,3.25
1629034,Ray Spalding,2018,2,26,56,1610612755,Philadelphia,76ers,PHI,Louisville,[College/University],PF,81.0,6' 9'',82.25,6' 10.25'',215.4,88.75,7' 4.75'',109.0,9' 1'',5.55,9.25,9.0,26.0,32.0,11.48,3.2,3.34
1628987,Kevin Hervey,2018,2,27,57,1610612760,Oklahoma City,Thunder,OKC,Texas-Arlington,[College/University],PF,78.5,6' 6.5'',79.75,6' 7.75'',211.6,87.5,7' 3.5'',107.0,8' 11'',5.15,9.25,10.25,27.5,32.0,11.28,3.15,3.36
1629118,Thomas Welsh,2018,2,28,58,1610612743,Denver,Nuggets,DEN,California-Los Angeles,[College/University],PF-C,83.5,6' 11.5'',84.5,7' 0.5'',254.0,84.0,7' 0'',109.5,9' 1.5'',10.9,9.0,10.5,0.0,0.0,0.0,0.0,0.0
1628994,George King,2018,2,29,59,1610612756,Phoenix,Suns,PHX,Colorado,[College/University],SF-SG,76.75,6' 4.75'',78.0,6' 6'',218.6,83.5,6' 11.5'',101.5,8' 5.5'',7.25,9.0,10.25,31.0,39.0,10.75,3.08,3.29
1628961,Kostas Antetokounmpo,2018,2,30,60,1610612755,Philadelphia,76ers,PHI,Dayton,[College/University],PF,81.0,6' 9'',82.5,6' 10.5'',194.8,86.25,7' 2.25'',110.0,9' 2'',5.0,9.25,9.5,29.5,35.0,12.48,3.48,3.21
1629627,Zion Williamson,2019,1,1,1,1610612740,New Orleans,Pelicans,NOP,Duke,[College/University],PF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629630,Ja Morant,2019,1,2,2,1610612763,Memphis,Grizzlies,MEM,Murray State,[College/University],PG,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629628,RJ Barrett,2019,1,3,3,1610612752,New York,Knicks,NYK,Duke,[College/University],SF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629631,De'Andre Hunter,2019,1,4,4,1610612747,Los Angeles,Lakers,LAL,Virginia,[College/University],0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629636,Darius Garland,2019,1,5,5,1610612739,Cleveland,Cavaliers,CLE,Vanderbilt,[College/University],PG,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629633,Jarrett Culver,2019,1,6,6,1610612756,Phoenix,Suns,PHX,Texas Tech,[College/University],SG,77.25,6' 5.25'',78.75,6' 6.75'',194.2,81.5,6' 9.5'',100.5,8' 4.5'',5.0,8.25,8.5,0.0,0.0,0.0,0.0,0.0
1629632,Coby White,2019,1,7,7,1610612741,Chicago,Bulls,CHI,North Carolina,[College/University],PG,75.5,6' 3.5'',76.75,6' 4.75'',191.4,77.0,6' 5'',97.5,8' 1.5'',4.3,7.75,9.0,0.0,0.0,0.0,0.0,0.0
1629637,Jaxson Hayes,2019,1,8,8,1610612737,Atlanta,Hawks,ATL,Texas,[College/University],PF,82.25,6' 10.25'',83.5,6' 11.5'',218.6,87.5,7' 3.5'',110.5,9' 2.5'',5.0,9.25,10.5,27.0,34.5,11.74,3.23,3.37
1629629,Cam Reddish,2019,1,10,10,1610612737,Atlanta,Hawks,ATL,Duke,[College/University],SF,78.5,6' 6.5'',80.0,6' 8'',207.8,84.5,7' 0.5'',105.5,8' 9.5'',4.7,9.0,9.0,0.0,0.0,0.0,0.0,0.0
1629661,Cameron Johnson,2019,1,11,11,1610612750,Minnesota,Timberwolves,MIN,North Carolina,[College/University],SG,79.0,6' 7'',80.5,6' 8.5'',205.2,82.0,6' 10'',103.0,8' 7'',5.8,8.0,8.5,30.5,36.5,10.52,3.28,3.26
1629023,P.J. Washington,2019,1,12,12,1610612766,Charlotte,Hornets,CHA,Kentucky,[College/University],PF,78.5,6' 6.5'',80.0,6' 8'',223.0,86.5,7' 2.5'',107.0,8' 11'',6.85,9.0,10.25,27.0,34.0,11.39,3.43,3.2
1629639,Tyler Herro,2019,1,13,13,1610612748,Miami,Heat,MIA,Kentucky,[College/University],SG,76.5,6' 4.5'',78.0,6' 6'',192.4,75.25,6' 3.25'',100.5,8' 4.5'',7.1,8.0,8.75,0.0,0.0,0.0,0.0,0.0
1629641,Romeo Langford,2019,1,14,14,1610612738,Boston,Celtics,BOS,Indiana,[College/University],SG,76.5,6' 4.5'',78.0,6' 6'',0.0,83.0,6' 11'',103.0,8' 7'',0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
1629643,Chuma Okeke,2019,1,16,16,1610612753,Orlando,Magic,ORL,Auburn,[College/University],0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629638,Nickeil Alexander-Walker,2019,1,17,17,1610612751,Brooklyn,Nets,BKN,Virginia Tech,[College/University],SG,76.25,6' 4.25'',77.5,6' 5.5'',203.8,81.5,6' 9.5'',102.0,8' 6'',5.9,8.5,8.75,0.0,0.0,0.0,0.0,0.0
1629677,Luka Samanic,2019,1,19,19,1610612759,San Antonio,Spurs,SAS,KK Olimpija (Slovenia),[Other Team/Club],PF,81.5,6' 9.5'',83.0,6' 11'',227.2,82.5,6' 10.5'',107.0,8' 11'',5.6,8.5,9.0,27.0,38.0,11.01,3.03,3.27
1629634,Brandon Clarke,2019,1,21,21,1610612760,Oklahoma City,Thunder,OKC,Gonzaga,[College/University],SF,79.25,6' 7.25'',80.25,6' 8.25'',207.2,80.25,6' 8.25'',102.0,8' 6'',4.9,8.25,9.5,34.0,40.5,10.61,3.05,3.15
1629684,Grant Williams,2019,1,22,22,1610612738,Boston,Celtics,BOS,Tennessee,[College/University],PF,77.75,6' 5.75'',79.5,6' 7.5'',240.2,81.75,6' 9.75'',104.5,8' 8.5'',5.4,9.0,10.5,26.0,31.5,10.83,3.27,3.33
1629647,Darius Bazley,2019,1,23,23,1610612762,Utah,Jazz,UTA,Princeton,[High School],PF,79.75,6' 7.75'',81.0,6' 9'',208.4,84.0,7' 0'',107.0,8' 11'',3.6,9.0,9.75,30.5,37.0,11.09,2.95,3.27
1629660,Ty Jerome,2019,1,24,24,1610612755,Philadelphia,76ers,PHI,Virginia,[College/University],PG,76.25,6' 4.25'',77.5,6' 5.5'',194.4,76.0,6' 4'',98.0,8' 2'',6.5,8.25,9.5,26.0,31.5,11.21,3.12,3.4
1629642,Nassir Little,2019,1,25,25,1610612757,Portland,Trail Blazers,POR,North Carolina,[College/University],SF,76.5,6' 4.5'',78.0,6' 6'',224.2,85.25,7' 1.25'',104.5,8' 8.5'',5.9,8.75,10.0,31.0,38.5,12.15,3.1,3.24
1629685,Dylan Windler,2019,1,26,26,1610612739,Cleveland,Cavaliers,CLE,Belmont,[College/University],SF,78.25,6' 6.25'',79.5,6' 7.5'',195.8,82.0,6' 10'',104.5,8' 8.5'',4.6,8.25,9.5,29.0,37.5,10.7,2.94,3.3
1629662,Mfiondu Kabengele,2019,1,27,27,1610612751,Brooklyn,Nets,BKN,Florida State,[College/University],PF,80.75,6' 8.75'',82.25,6' 10.25'',256.2,87.0,7' 3'',109.5,9' 1.5'',5.1,9.25,10.75,28.0,35.5,11.21,3.3,3.25
1629673,Jordan Poole,2019,1,28,28,1610612744,Golden State,Warriors,GSW,Michigan,[College/University],SG,75.5,6' 3.5'',77.5,6' 5.5'',190.8,78.75,6' 6.75'',99.5,8' 3.5'',7.5,8.25,8.5,28.0,35.5,10.59,3.14,3.27
1629640,Keldon Johnson,2019,1,29,29,1610612759,San Antonio,Spurs,SAS,Kentucky,[College/University],SG,76.75,6' 4.75'',78.0,6' 6'',216.4,81.25,6' 9.25'',104.0,8' 8'',5.6,8.0,9.25,0.0,0.0,0.0,0.0,0.0
1629645,Kevin Porter Jr.,2019,1,30,30,1610612749,Milwaukee,Bucks,MIL,Southern California,[College/University],SG,76.0,6' 4'',77.5,6' 5.5'',212.6,81.0,6' 9'',103.0,8' 7'',5.1,8.75,8.75,27.0,34.0,10.82,3.03,3.14
1629651,Nic Claxton,2019,2,1,31,1610612751,Brooklyn,Nets,BKN,Georgia,[College/University],C,82.0,6' 10'',83.75,6' 11.75'',216.6,86.5,7' 2.5'',110.0,9' 2'',4.5,9.25,9.5,31.5,36.5,11.26,3.47,3.36
1629644,KZ Okpala,2019,2,2,32,1610612756,Phoenix,Suns,PHX,Stanford,[College/University],SF,79.25,6' 7.25'',81.5,6' 9.5'',209.6,85.75,7' 1.75'',106.5,8' 10.5'',4.6,9.25,9.25,30.5,37.0,10.88,3.13,3.38
1629035,Carsen Edwards,2019,2,3,33,1610612755,Philadelphia,76ers,PHI,Purdue,[College/University],PG,70.75,5' 10.75'',72.0,6' 0'',195.6,78.25,6' 6.25'',94.5,7' 10.5'',6.3,8.5,9.25,28.5,34.5,11.59,3.15,3.2
1628981,Bruno Fernando,2019,2,4,34,1610612755,Philadelphia,76ers,PHI,Maryland,[College/University],C,80.75,6' 8.75'',81.75,6' 9.75'',233.2,88.25,7' 4.25'',109.0,9' 1'',5.25,9.5,10.0,29.0,35.0,12.19,3.03,3.23
1628998,Cody Martin,2019,2,6,36,1610612766,Charlotte,Hornets,CHA,North Carolina State,[College/University],SG-SF,76.75,6' 4.75'',78.0,6' 6'',188.6,82.25,6' 10.25'',102.5,8' 6.5'',5.45,8.5,9.0,29.0,36.5,10.64,3.05,3.09
1629655,Daniel Gafford,2019,2,8,38,1610612741,Chicago,Bulls,CHI,Arkansas,[College/University],PF,81.25,6' 9.25'',82.5,6' 10.5'',237.6,86.5,7' 2.25'',110.0,9' 2'',5.9,9.25,9.25,32.5,36.5,11.61,3.19,3.25
1629672,Eric Paschall,2019,2,11,41,1610612744,Golden State,Warriors,GSW,Villanova,[College/University],SF,78.0,6' 6'',79.25,6' 7.25'',254.4,87.75,6' 11.75'',103.5,8' 7.5'',6.3,9.0,9.5,33.0,38.0,11.63,3.26,3.3
1629678,Admiral Schofield,2019,2,12,42,1610612755,Philadelphia,76ers,PHI,Tennessee,[College/University],SF,76.0,6' 4'',77.25,6' 5.25'',240.6,81.75,6' 9.75'',102.5,8' 6.5'',6.8,8.75,9.0,30.0,34.0,10.77,2.87,3.37
1629669,Jaylen Nowell,2019,2,13,43,1610612750,Minnesota,Timberwolves,MIN,Washington,[College/University],SG,75.25,6' 3.25'',76.25,6' 4.25'',202.4,79.25,6' 7.25'',98.0,8' 2'',6.1,8.25,8.5,32.0,38.5,10.76,3.13,3.23
1629626,Bol Bol,2019,2,14,44,1610612748,Miami,Heat,MIA,Oregon,[College/University],C,84.75,7' 0.75'',86.5,7' 2.5'',208.0,91.0,7' 7'',115.5,9' 7.5'',7.1,9.25,9.5,0.0,0.0,0.0,0.0,0.0
1629676,Isaiah Roby,2019,2,15,45,1610612765,Detroit,Pistons,DET,Nebraska,[College/University],PF,79.25,6' 7.25'',80.5,6' 8.5'',214.0,85.0,7' 1'',106.0,8' 10'',3.9,9.0,10.5,32.5,35.5,10.63,3.05,3.25
1629659,Talen Horton-Tucker,2019,2,16,46,1610612753,Orlando,Magic,ORL,Iowa State,[College/University],SG,74.5,6' 2.5'',76.0,6' 4'',235.4,85.25,7' 1.25'',103.0,8' 7'',8.4,9.5,9.75,26.0,34.5,11.34,3.43,3.34
1629649,Ignas Brazdeikis,2019,2,17,47,1610612758,Sacramento,Kings,SAC,Michigan,[College/University],SF,77.75,6' 5.75'',79.25,6' 7.25'',220.8,81.25,6' 9.25'',102.0,8' 6'',6.0,8.75,9.5,31.0,36.5,11.06,3.17,3.36
1629611,Terance Mann,2019,2,18,48,1610612746,LA,Clippers,LAC,Florida State,[College/University],SG-SF,76.75,6' 4.75'',78.5,6' 6.5'',204.6,79.75,6' 7.75'',101.0,8' 5'',4.0,9.5,9.25,32.5,38.5,11.51,3.14,3.3
1629683,Quinndary Weatherspoon,2019,2,19,49,1610612759,San Antonio,Spurs,SAS,Mississippi State,[College/University],SG,75.0,6' 3'',76.25,6' 4.25'',206.6,81.0,6' 9'',100.0,8' 4'',6.1,8.5,9.0,31.0,38.0,11.57,3.15,3.16
1629682,Tremont Waters,2019,2,21,51,1610612738,Boston,Celtics,BOS,Louisiana State,[College/University],PG,69.5,5' 9.5'',70.75,5' 10.75'',172.4,74.25,6' 2.25'',93.5,7' 9.5'',6.6,8.0,9.75,30.5,40.5,10.76,3.11,3.07
1629667,Jalen McDaniels,2019,2,22,52,1610612766,Charlotte,Hornets,CHA,San Diego,[College/University],SF,80.25,6' 8.25'',81.75,6' 9.75'',191.6,84.25,7' 0.25'',105.5,8' 9.5'',5.7,9.0,10.0,29.5,33.5,11.54,3.23,3.32
1629621,Marial Shayok,2019,2,24,54,1610612755,Philadelphia,76ers,PHI,Virginia,[College/University],SF-PF,76.5,6' 4.5'',77.5,6' 5.5'',196.8,84.25,7' 0.25'',103.5,8' 7.5'',4.7,8.75,9.25,29.5,36.5,11.16,3.04,3.37
1629657,Kyle Guy,2019,2,25,55,1610612752,New York,Knicks,NYK,Virginia,[College/University],SG,72.75,6' 0.75'',74.25,6' 2.25'',167.8,76.5,6' 4.5'',95.5,7' 11.5'',5.7,8.0,8.75,30.5,36.5,10.48,3.07,3.27
1628986,Jaylen Hands,2019,2,26,56,1610612746,LA,Clippers,LAC,California-Los Angeles,[College/University],PG,73.5,6' 1.5'',74.75,6' 2.75'',179.0,77.5,6' 5.5'',98.0,8' 2'',5.0,8.0,8.0,31.5,39.5,12.11,3.16,3.13
1629648,Jordan Bone,2019,2,27,57,1610612740,New Orleans,Pelicans,NOP,Tennessee,[College/University],SG,73.5,6' 1.5'',74.75,6' 2.75'',179.0,75.25,6' 3.25'',95.0,7' 11'',5.0,7.5,9.25,36.0,42.5,9.97,2.78,3.08
1629671,Miye Oni,2019,2,28,58,1610612744,Golden State,Warriors,GSW,Yale,[College/University],SG,76.25,6' 4.25'',77.75,6' 5.75'',205.6,82.75,6' 10.75'',100.5,8' 4.5'',4.9,9.0,10.0,30.5,38.5,11.71,3.12,3.17
1629608,Dewan Hernandez,2019,2,29,59,1610612761,Toronto,Raptors,TOR,Miami (FL),[College/University],C,81.0,6' 9'',82.25,6' 10.25'',232.8,85.75,7' 1.75'',107.0,8' 11'',6.1,9.5,10.25,30.5,35.5,11.46,3.25,3.28
1630188,Jalen Smith,2020,1,10,10,1610612756,Phoenix,Suns,PHX,Maryland,[College/University],PF-C,81.25,6'9.25'',82.2,6'10.25'',224.6,86.25,7'2.25'',110.0,9'2.00'',3.7,9.25,9.25,0.0,0.0,0.0,0.0,0.0
1630191,Isaiah Stewart,2020,1,16,16,1610612757,Portland,Trail Blazers,POR,Washington,[College/University],C,79.25,6'7.25'',80.5,6'8.50'',243.0,88.75,7'4.75'',108.5,9'0.50'',7.5,9.0,10.5,0.0,0.0,0.0,0.0,0.0
1630182,Josh Green,2020,1,18,18,1610612742,Dallas,Mavericks,DAL,Arizona,[College/University],SG-SF,76.5,6'4.50'',77.5,6'5.50'',214.0,81.75,6'9.75'',101.5,8'5.50'',6.8,8.0,8.75,30.5,39.5,10.64,2.28,3.12
1630173,Precious Achiuwa,2020,1,20,20,1610612748,Miami,Heat,MIA,Memphis,[College/University],PF,79.5,6'7.50'',80.7,6'8.75'',234.0,84.75,7'0.75'',108.5,9'0.50'',6.7,9.0,10.0,0.0,0.0,0.0,0.0,0.0
1630192,Zeke Nnaji,2020,1,22,22,1610612743,Denver,Nuggets,DEN,Arizona,[College/University],PF-C,81.25,6'9.25'',82.5,6'10.50'',246.8,86.0,7'2.00'',105.5,8'9.50'',5.9,9.0,10.5,33.0,38.0,10.94,2.72,3.2
1630193,Immanuel Quickley,2020,1,25,25,1610612760,Oklahoma City,Thunder,OKC,Kentucky,[College/University],SG,74.0,6'2.00'',75.0,6'3.00'',185.8,80.25,6'8.25'',99.0,8'3.00'',8.2,8.0,8.75,29.5,35.5,11.21,2.46,3.17
1628962,Udoka Azubuike,2020,1,27,27,1610612762,Utah,Jazz,UTA,Kansas,[College/University],C,82.0,6' 10'',84.25,7' 0.25'',273.8,91.0,7' 7'',112.5,9' 4.5'',7.95,9.5,10.0,31.0,31.5,12.97,3.65,3.12
1630179,Tyrell Terry,2020,2,1,31,1610612742,Dallas,Mavericks,DAL,Stanford,[College/University],PG,73.5,6'1.50'',75.0,6'3.00'',170.0,73.75,6'1.75'',96.0,8'0.00'',7.6,7.5,8.25,30.0,34.0,10.78,2.59,3.28
1630177,Theo Maledon,2020,2,4,34,1610612755,Philadelphia,76ers,PHI,ASVEL Basket (France),[Other Team/Club],PG,76.0,6'4.00'',77.0,6'5.00'',187.4,80.75,6'8.75'',100.5,8'4.50'',2.8,8.5,10.0,0.0,0.0,0.0,0.0,0.0
1630214,Xavier Tillman,2020,2,5,35,1610612758,Sacramento,Kings,SAC,Michigan State,[College/University],PF-C,79.5,6'7.50'',80.5,6'8.50'',266.5,86.0,7'2.00'',106.0,8'10.00'',8.5,10.25,11.0,26.0,32.5,11.8,3.01,3.49
1630189,Tyler Bey,2020,2,6,36,1610612755,Philadelphia,76ers,PHI,Colorado,[College/University],PF,78.0,6'6.00'',79.0,6'7.00'',212.8,85.25,7'1.25'',105.5,8'9.50'',5.0,8.5,9.0,37.0,43.5,11.35,2.75,3.17
1630190,Elijah Hughes,2020,2,9,39,1610612740,New Orleans,Pelicans,NOP,Syracuse,[College/University],SF-SG,76.75,6'4.75'',78.5,6'6.50'',229.0,79.5,6'7.50'',101.5,8'5.50'',10.2,8.5,8.75,0.0,0.0,0.0,0.0,0.0
1630218,Robert Woodard II,2020,2,10,40,1610612763,Memphis,Grizzlies,MEM,Mississippi State,[College/University],SF,77.5,6'5.50'',79.0,6'7.00'',230.2,86.0,7'2.00'',105.5,8'9.50'',4.5,9.0,10.75,32.0,38.0,11.1,2.49,3.18
1630208,Nick Richards,2020,2,12,42,1610612740,New Orleans,Pelicans,NOP,Kentucky,[College/University],C,82.5,6'10.50'',83.5,6'11.50'',241.6,86.25,7'2.25'',110.0,9'2.00'',8.5,9.0,9.0,30.0,34.0,11.42,2.92,3.25
1630186,Jahmi'us Ramsey,2020,2,13,43,1610612758,Sacramento,Kings,SAC,Texas Tech,[College/University],SG,74.5,6'2.50'',75.7,6'3.75'',193.4,78.0,6'6.00'',100.5,8'4.50'',3.4,8.75,9.75,0.0,0.0,0.0,0.0,0.0
1629670,Jordan Nwora,2020,2,15,45,1610612749,Milwaukee,Bucks,MIL,Louisville,[College/University],PF,77.75,6' 5.75'',79.5,6' 7.5'',220.0,82.5,6' 10.5'',103.0,8' 7'',7.8,8.5,9.25,0.0,0.0,0.0,0.0,0.0
1629604,CJ Elleby,2020,2,16,46,1610612757,Portland,Trail Blazers,POR,Washington State,[College/University],SG-SF,77.5,6'5.50'',78.2,6'6.25'',198.6,79.25,6'7.25'',100.5,8'4.50'',4.2,8.75,10.0,30.5,36.5,11.25,2.63,3.25
1630198,Isaiah Joe,2020,2,19,49,1610612755,Philadelphia,76ers,PHI,Arkansas,[College/University],SG,75.0,6'3.00'',76.5,6'4.50'',170.4,79.5,6'7.50'',101.0,8'5.00'',4.7,8.25,8.25,0.0,0.0,0.0,0.0,0.0
1630219,Skylar Mays,2020,2,20,50,1610612737,Atlanta,Hawks,ATL,Louisiana State,[College/University],SG,75.0,6'3.00'',76.0,6'4.00'',204.0,78.0,6'6.00'',99.0,8'3.00'',7.4,8.0,9.75,29.0,37.5,10.65,2.4,3.3
1630231,Kenyon Martin Jr.,2020,2,22,52,1610612758,Sacramento,Kings,SAC,IMG Academy,[High School],SF-PF,78.0,6'6.00'',79.0,6'7.00'',213.2,79.25,6'7.25'',102.0,8'6.00'',5.9,8.5,8.75,31.5,38.5,11.93,2.58,3.16
1630216,Cassius Winston,2020,2,23,53,1610612760,Oklahoma City,Thunder,OKC,Michigan State,[College/University],PG,72.5,6'0.50'',73.5,6'1.50'',196.0,78.0,6'6.00'',97.0,8'1.00'',9.0,8.75,8.25,24.0,28.0,11.15,2.74,3.61
1630199,Cassius Stanley,2020,2,24,54,1610612754,Indiana,Pacers,IND,Duke,[College/University],SG,77.0,6'5.00'',78.2,6'6.25'',201.6,79.0,6'7.00'',99.5,8'3.50'',5.8,8.25,9.0,34.5,44.0,11.4,2.43,3.09
1630206,Jay Scrubb,2020,2,25,55,1610612751,Brooklyn,Nets,BKN,John A. Logan,[College/University],SG-SF,77.0,6'5.00'',78.2,6'6.25'',185.2,81.5,6'9.50'',104.5,8'8.50'',3.7,8.25,9.75,0.0,0.0,0.0,0.0,0.0
1630203,Grant Riller,2020,2,26,56,1610612766,Charlotte,Hornets,CHA,College of Charleston,[College/University],PG-SG,72.25,6'0.25'',73.0,6'1.00'',178.4,77.25,6'5.25'',96.5,8'0.50'',5.4,8.0,8.5,32.5,39.5,11.17,2.45,3.07
1629617,Reggie Perry,2020,2,27,57,1610612746,LA,Clippers,LAC,Mississippi State,[College/University],SF-PF,80.0,6' 8'',81.25,6' 9.25'',250.8,84.5,7' 0.5'',106.0,8' 10'',6.7,9.0,10.0,28.5,31.5,12.46,3.4,3.3
1630194,Paul Reed,2020,2,28,58,1610612755,Philadelphia,76ers,PHI,DePaul,[College/University],PF,80.5,6'8.50'',81.2,6'9.25'',219.2,86.0,7'2.00'',109.5,9'1.50'',6.83,9.0,8.75,26.5,37.5,12.29,2.67,3.45
1630223,Jalen Harris,2020,2,29,59,1610612761,Toronto,Raptors,TOR,Nevada-Reno,[College/University],SG,74.75,6'2.75'',76.2,6'4.25'',193.4,79.0,6'7.00'',97.5,8'1.50'',4.4,8.25,9.5,37.5,42.5,10.59,2.49,3.11
1629656,Quentin Grimes,2021,1,25,25,1610612746,LA,Clippers,LAC,Houston,[College/University],SG,76.0,6' 4'',77.25,6' 5.25'',209.6,79.75,6' 7.75'',100.5,8' 4.5'',8.4,8.25,10.0,27.5,36.0,10.83,3.28,3.2
1629674,Neemias Queta,2021,2,9,39,1610612758,Sacramento,Kings,SAC,Utah State,[College/University],C,82.75,6' 10.75'',84.25,7' 0.25'',225.8,88.25,7' 4.25'',111.5,9' 3.5'',6.3,9.5,11.0,24.0,32.5,12.04,3.45,3.73
1629646,Charles Bassey,2021,2,23,53,1610612755,Philadelphia,76ers,PHI,Western Kentucky,[College/University],C,80.75,6' 8.75'',82.0,6' 10'',239.0,87.5,7' 3.5'',109.5,9' 1.5'',8.5,9.25,9.5,29.0,33.0,12.65,3.27,3.53
1631094,Paolo Banchero,2022,1,1,1,1610612753,Orlando,Magic,ORL,Duke,[College/University],PF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631096,Chet Holmgren,2022,1,2,2,1610612760,Oklahoma City,Thunder,OKC,Gonzaga,[College/University],PF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631095,Jabari Smith Jr.,2022,1,3,3,1610612745,Houston,Rockets,HOU,Auburn,[College/University],PF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631099,Keegan Murray,2022,1,4,4,1610612758,Sacramento,Kings,SAC,Iowa,[College/University],PF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631093,Jaden Ivey,2022,1,5,5,1610612765,Detroit,Pistons,DET,Purdue,[College/University],PG,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631097,Bennedict Mathurin,2022,1,6,6,1610612754,Indiana,Pacers,IND,Arizona,[College/University],SG,76.5,6' 4.50'',78.0,6' 6.00'',204.6,81.0,6' 9.00'',104.0,8' 8.00'',5.7,8.5,9.75,0.0,0.0,0.0,0.0,0.0
1631101,Shaedon Sharpe,2022,1,7,7,1610612757,Portland,Trail Blazers,POR,Kentucky,[College/University],SG,76.25,6' 4.25'',77.25,6' 5.25'',198.0,83.5,6' 11.50'',103.5,8' 7.50'',4.8,9.0,9.25,0.0,0.0,0.0,0.0,0.0
1630700,Dyson Daniels,2022,1,8,8,1610612740,New Orleans,Pelicans,NOP,Ignite (G League),[Other Team/Club],SG,78.0,6' 6.00'',79.5,6' 7.50'',195.2,82.5,6' 10.50'',105.0,8' 9.00'',4.9,8.5,9.75,29.0,34.0,10.81,2.81,3.22
1631110,Jeremy Sochan,2022,1,9,9,1610612759,San Antonio,Spurs,SAS,Baylor,[College/University],PF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631098,Johnny Davis,2022,1,10,10,1610612764,Washington,Wizards,WAS,Wisconsin,[College/University],PG,76.25,6' 4.25'',77.75,6' 5.75'',196.4,80.5,6' 8.50'',103.5,8' 7.50'',6.7,8.5,10.25,0.0,0.0,0.0,0.0,0.0
1631172,Ousmane Dieng,2022,1,11,11,1610612752,New York,Knicks,NYK,Breakers (New Zealand),[Other Team/Club],SF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
